5.6,0.34,10.7
6.8,0.52,9.8
5.7,0.44,10.8
8.1,0.55,10
6.6,0.47,9
5.9,0.34,12
8.4,0.78,12
7,0.52,10.9
7.8,0.74,12.7
6.9,0.57,10.6
8.1,0.46,9.6
6.9,0.47,8.8
5,0.62,11.7
7.9,0.86,12.8
6.4,0.4,9.3
6.4,0.49,9
6.7,1.16,10.6
6.6,0.38,9.3
6.4,0.49,9.6
6.8,0.32,12.9
5.3,0.36,11.8
6.8,0.43,9.9
6.7,0.44,12.8933333333333
7.8,0.61,11.6
10.9,0.77,11.5
5.8,0.52,10
10.3,0.7,9.5
6.5,0.72,10.3
6.5,0.54,12.4
7,0.61,9.5
7.8,0.43,10.9
11.1,0.53,10.5
6.2,0.63,9.9
7.6,0.57,10.5
7.9,0.93,11.3
8.4,0.5,9.1
6.6,0.38,9.3
6.6,0.52,9.2
6.7,0.54,9.2
7.5,0.57,9.4
6.8,0.77,10.6
8.2,0.38,10.7
7.3,0.7,10.1
6.7,0.64,11
7.1,0.78,10
7.4,0.47,10.6
7.5,0.42,12.7
7.2,0.5,10.3
7.3,0.49,10.9
8,0.62,10.8
6.9,0.46,12.3
7.5,0.4,8.8
7,0.53,9.5
7.2,0.64,9.9
4.9,0.4,10.1
6.4,0.43,9.1
8,0.49,10
6.8,0.61,10.2
7,0.41,9.4
6.4,0.38,12.7
7.1,0.64,10.4
7.9,0.74,9.8
4.9,0.46,10.4666666666667
6.2,0.51,10.1
6.7,0.76,11.4
6.8,0.7,12
7,0.48,9.4
5.7,0.59,11
8.1,0.44,12.4
5.7,0.38,9.4
8.8,0.79,14
6.6,0.59,10.3
7.6,0.54,9.2
6.5,0.35,8.6
7.5,0.6,11.3
7.4,0.44,9
6.1,0.45,11
8.2,0.5,12.3
6.5,0.44,9.9
6.1,0.47,8.9
6.9,0.58,11.2
6.6,0.38,9
7,0.48,10.8
7.5,0.8,10.5
6.6,0.55,11.4
7,0.63,11.1
8.5,0.44,11.5
9.3,0.7,9.7
7.2,0.46,12.6
9,0.4,11.3
5,0.75,14
6.2,0.43,10.4
6.8,0.53,13.4
6.5,0.34,10.1
6.7,0.49,9.4
7.2,0.58,9.5
6.5,0.55,13
7.9,0.41,9.3
6.5,0.31,11.5
7.5,0.49,9.7
6.6,0.68,11.4
7.4,0.44,10.8
5.8,0.39,12.8
7.1,0.48,9.4
7.4,0.6,11.9
12.6,0.68,9.8
10.9,0.75,9.8
6,0.48,10.1
7.9,0.6,11.2
6.6,0.51,9.2
7.8,0.41,8.9
5.9,0.58,12.5
9.9,0.62,9.4
8.6,0.59,10.5
7.5,0.59,10.5
6.6,0.47,11.8
6.2,0.63,12
5.8,0.48,9.2
6,0.47,9.3
6.9,0.49,12.3
6.4,0.42,10.5
7.8,0.38,11.4
7.6,0.42,11.4
7.2,0.61,12.1
6.4,0.73,10.6
8.2,0.32,12.8
9.5,0.64,9.5
7.9,0.54,11.2
6.9,0.6,10.1
8.9,0.55,12.3
7.6,0.59,9.5
6.8,0.39,10.6
10.1,0.53,12.5
7,0.43,12.2
6,0.43,10.6
8,0.42,9.2
8.2,0.57,11.8
6.2,0.58,10.5
7.3,0.53,10.3
6.5,0.57,10.6
8.3,0.53,10
7.1,0.54,9.4
7.7,0.59,10.3
6.4,0.35,11.5
5.8,0.4,11.4
8.1,0.34,10
6.1,0.48,9.5
8,0.43,10.6
7.8,0.35,11.3
8.5,0.34,10.5
7.6,0.7,12.8
7.2,0.36,9.4
6.3,0.46,12.3
7.3,0.52,10.2
7.2,0.46,11
7.7,0.57,11.8
8.1,0.7,10.9
6,0.44,13
7.9,0.55,9.9
9.1,0.46,10.4
6.9,0.37,12.2
7,0.7,11
7.6,0.45,9.3
7,0.61,9.2
5.4,0.63,11
6.6,0.44,11.2
8.7,0.45,9.4
6.4,0.29,10.8
7.6,0.61,9.4
8.9,0.7,12.5
6.4,0.61,8.5
5.8,0.45,10
8.7,0.55,9.7
7,0.38,11.7
6.4,0.66,11.7
7.5,0.59,9.8
7.8,0.37,13
6.9,0.44,12.2
6.2,0.69,12.6
8,0.54,9.4
6.2,0.64,9.6
8.4,0.54,9.1
12.6,0.76,11.3
6.7,0.56,9.5
12.4,0.6,9.3
6.5,0.44,12.2
5.7,0.58,9.9
8.2,0.58,9.5
6.4,0.46,9.4
6.1,0.57,10.9
7.1,0.31,12
13.2,0.54,9.4
8.5,0.76,11.8
7.6,0.7,10.4
8.1,0.55,12
6,0.52,12.7
6.6,0.62,9.5
6.5,0.5,9.4
6.9,0.49,10.8
5.3,0.38,9.2
5.4,0.75,10
6,0.53,11
6.6,0.44,11.4
9.1,0.55,11.4
7.5,0.32,11
5.7,0.45,9.4
5.6,0.37,12.6
7.6,0.56,9.8
8.5,1.14,9.3
6,0.39,10.6
6.6,0.61,10.4
8.9,0.48,9.1
9.4,0.43,10.6
7.4,0.62,11.5
6.7,0.45,9.2
6.4,0.5,9.8
7.2,0.68,9.9
8.5,0.39,10.5
5,0.64,11.8
6.2,0.46,9
7.5,0.56,10.4
6.5,0.57,11
6.9,0.27,11.5
6.9,0.53,9.4
6.7,0.59,11.6
9.3,0.57,13.2
5.6,0.49,11.1
7.8,0.62,10
8.1,0.38,11.5
6.1,0.44,10.5
7.5,0.52,9.9
7.6,0.4,10.9
5.6,0.5,12.6
6,0.36,9
7.1,0.59,12.8
7.5,0.3,11.1
7.3,0.48,9.2
12.4,0.61,9.5
7,0.61,10.2
7,0.6,9.5
6.8,0.52,10.5
6.5,0.33,12.3
6.5,0.7,12.7
7.2,0.57,9.7
7.7,0.44,11.9
5.6,0.71,10.3
5.6,0.55,12.9
7.1,0.67,9.8
6.5,0.5,10.1
5.6,0.44,10.7
6.8,0.45,9.6
5.2,0.41,12.5
8.9,0.47,9.7
7,0.48,11.9
5.1,0.46,12.2
6.5,0.51,10.8
6.8,0.56,9.5
9.7,0.47,10.8
7.4,0.42,10.4
6.5,0.46,12
7.4,0.53,9.8
5.6,0.95,11.6
6.8,0.62,11.2
7.8,0.44,9.9
6.2,0.46,9.1
10.2,0.63,9.6
8.2,0.52,9.5
7.1,0.39,12.3
7.3,0.78,11
7.3,0.58,11
6.7,0.35,12.6
7.6,0.3,9.2
6.9,0.52,11
6.1,0.44,12.5
7.2,0.54,9.5
5.9,0.44,11.3
6.9,0.47,8.6
10.3,0.62,9.5
5.8,0.35,12.4
8.8,0.54,12.6
7.1,0.43,13.5
7.2,0.36,9.2
8.4,0.39,10.8
6.6,0.54,10.4
6.7,0.43,9.4
10.5,0.69,10.5
9.6,0.49,10.9
6.6,0.73,12.6
7.4,0.61,9.9
6,0.95,13.1333333333333
10.6,0.57,10.1
6.6,0.35,9.1
5.6,0.63,13
6.9,0.49,10.8
6.9,0.36,11.7
6.7,0.67,10.1
6,0.54,10.1
6.4,0.5,9.2
6.8,0.87,10.9
6.6,0.42,10
7.7,0.7,11.5
7.4,0.51,10.5
8.5,0.66,11.6
6.4,0.54,10.2
6,0.43,9.5
7.1,0.48,9.8
6.8,0.44,9.6
5.9,0.5,9.2
6.8,0.56,9.8
7,0.6,9.7
7.2,0.4,9.6
6.6,0.6,11.8
8.3,0.51,10.3
6.8,0.38,9.8
7.4,0.32,11
6.5,0.62,12.6
6.9,0.72,9.23333333333333
6.2,0.58,9.6
6,0.41,12.7
8.6,0.52,9.3
8.2,0.94,10.9
8.3,0.32,12.4
6,0.46,8.8
9,0.65,10.4
7.9,0.8,11.9
6.8,0.35,11.2
6.4,0.48,9.2
7.5,0.45,10.2
6.8,0.52,10.5
6.8,0.88,9.2
7,0.44,10.5
6.7,0.51,9.1
6.4,0.44,12.2
11.6,0.92,10.8
6.5,0.54,9.5
6.3,0.35,10.8
6.4,0.6,10.5
7.2,0.42,9.3
6.6,0.6,9.9
6.9,0.41,12.6
8.9,0.47,9.7
5,0.59,12.5
6.7,0.54,10.7
5.8,0.48,9.8
6.8,0.69,10.2
6.6,0.64,9.4
6.5,0.44,9.6
7.3,0.38,9.6
6.8,0.45,11
7.8,0.6,10.1
7.6,0.53,10.1
7.1,0.56,11.7
6.1,0.48,8.6
8.6,0.8,11.2
6.8,0.56,10.6
6.6,0.45,9.4
5.5,0.38,11.5
7.6,0.44,11.8
5.7,0.45,9.3
7.7,0.47,10.9
6.2,0.44,12.2
9.2,0.67,9.6
6.6,0.5,11.5
7.2,0.57,9.2
7.8,0.43,10.7
6.8,0.67,10.6
4.9,0.74,14
7.9,0.53,9.7
5.9,0.43,9.5
10.2,0.51,9.9
7.5,0.58,9.4
7.1,0.5,9.4
5.9,0.57,13.1
6.2,0.31,12
6.2,0.37,12.8
10.1,0.65,10.6
8,0.6,11.9
5.7,0.46,9.5
5.9,0.45,9.2
6.8,0.51,9
7.4,0.39,10.6
7.7,0.46,8.9
7.2,0.58,9.8
6.3,0.44,9.3
7,0.54,10.4
7.3,0.63,10.1
6.3,0.53,9.8
6.5,0.37,10.2
9.9,0.44,9.4
6.6,0.75,12.4
6,0.72,10
7.3,0.66,10.5
6.4,0.54,9.1
8.1,0.58,9
6.1,0.59,9.7
6,0.56,11.6
6.5,0.6,11.5
6,0.59,10.9666666666667
8.4,0.51,10.4
7.1,0.38,13.1
6.4,0.52,13.1
6.9,0.42,11.1
7.9,0.56,12.6
6.9,0.48,9
6.3,0.66,9.4
6.8,0.65,10.9
7.8,0.54,9.5
8.8,0.51,11.8
6.6,0.45,10.6
7.4,0.42,8.9
6.1,0.5,8.5
6.5,0.55,9.3
7.8,0.37,11.2
7,0.57,10.4
8.5,0.53,10
6.2,0.38,8.9
6.6,0.44,9.8
6.4,0.42,10
6.7,0.54,11.3
5.6,0.36,12.7
11.2,0.58,10.4
6.4,0.58,12.8
7.5,0.38,8.8
5.3,0.53,12.2
5.9,0.44,9.6
6.6,0.41,9
10.3,0.59,9.7
7.1,0.52,11.5
7,0.34,10.5
6.4,0.45,9
9.8,0.3,10.1
5.7,0.39,9.4
6.8,0.47,10
6.9,0.43,9.4
7,0.32,9
6.8,0.45,11.1
5.7,0.45,11.9
6.8,0.67,11.3
6.2,0.52,11.3
5,0.66,13.6
4.8,0.28,11.5
6.7,0.33,10.2
7,0.45,8.8
8.6,0.56,10.2
7.2,0.44,9.2
6.6,0.67,10.4
9,0.6,12.2
7.2,0.39,10.9
6,0.51,8.7
8.1,0.63,10.4
7.5,0.7,9.6
6,0.68,11.2
5.4,0.59,12.5
9,0.45,9.7
7.4,0.33,9.6
5.8,0.42,11.7
7.1,0.39,10.9
6.7,0.5,9.6
6.6,0.39,11.2
6.9,0.72,9.25
8.5,0.51,10.1
7,0.67,9.4
5.9,0.53,11.2
6.3,0.48,10.2
8.7,0.55,9.4
7.3,0.3,9.7
7,0.68,12.4
7.8,1.31,9.3
9.4,0.79,12.2
8.5,0.56,12
7.2,0.46,11
7.5,0.74,11
6.8,0.37,10.7
6.4,0.51,9.1
6.8,0.57,9.3
6.7,0.58,11.9
6.6,0.54,9.2
6.2,0.5,9.4
8.5,0.85,11.1
6.4,0.34,9.2
9,0.6,9.3
6.3,0.4,13.1
7,0.46,10.2
7.1,0.56,8.7
9.3,0.43,9
5.6,0.52,9.9
9.5,0.58,11.1
7.9,0.51,9.1
6.9,0.63,9.7
7,0.57,11.4
6.1,0.47,10.2
6.7,0.56,9.6
7.2,0.44,10.5
6.6,0.46,9.4
7.5,0.44,8.8
7,0.31,10.1
7.8,0.45,10.5
6.9,0.51,9.2
8.1,0.51,9.2
7.3,0.56,10.1
10,0.49,11.8
7.2,0.57,10.2
7,0.45,9.9
6.8,0.72,11.7
6.8,0.52,10.8
7.1,0.62,10.5
8.1,0.44,10.1
10.6,0.57,10.1
5.8,0.4,11.9
6,0.52,10.6
9.3,0.81,10.8
8.2,0.69,10.6
6.8,0.51,9.4
9.8,0.29,10
7.6,0.64,9.1
7.5,0.62,11.1
7.3,0.75,9.9
7.3,0.39,11.1
7.2,0.5,8.7
6,0.42,11.9
6.7,0.53,11.4
7.5,0.39,11.45
6.9,0.59,10.2
7.1,0.6,10.4
5.9,0.41,9.6
6.4,0.34,10.9333333333333
5.8,0.48,9.7
6.7,0.63,9.95
9.1,0.6,10.9
8.6,0.63,11
7.3,0.47,9.6
7.3,0.69,10.5
11.3,0.69,13.4
6.1,0.62,9.9
8.9,0.53,9.2
7.7,0.55,10.8
6,0.42,11.4
7.1,0.59,9.8
8.1,0.48,10.9
7.2,0.43,11.1
6.4,0.67,10.4
6.4,0.53,12.9
6.6,0.51,9.1
6.2,0.57,11.3
5.4,0.88,13.5
7,0.36,9.7
6.2,0.54,9.7
6,0.69,9.4
6.7,0.44,9.2
7.4,0.62,10.0333333333333
6.5,0.52,12.8
6.5,0.54,9.7
8.6,0.48,9.4
7.6,0.54,10.1
5,0.44,10.7
7.7,0.53,9.5
6.4,0.45,9.6
7,0.46,10.8
9.2,0.51,9.4
6.5,0.55,12.1
8,0.5,10
7.3,0.38,12.2
7.8,0.53,9.3
10.1,0.65,11.6
6.4,0.48,11.3
6.6,0.42,10.7
8.3,0.37,10.1
7.5,0.53,9.6
6.8,0.39,9.7
5.5,0.44,11.6333333333333
7.6,0.62,10.7
6.2,0.5,13.3
6.1,0.57,10.3
7.6,0.65,9.7
6,0.41,9.2
6.6,0.48,11.7
7.5,0.53,12.7
7.4,0.72,10
6.5,0.52,10.1
7.3,0.45,9.1
8,0.55,11.3
8.9,1.61,9.5
7,0.28,11.2
6.2,0.56,9.2
6.9,0.5,9.3
9.1,0.83,9.4
6.3,0.54,12.8
6.7,0.55,9.5
5.8,0.44,10.7
6.9,0.51,11.6
6.2,0.51,9
6.9,0.69,11.4
7,0.35,11.6
7.2,0.76,9.4
8.4,0.34,10.5
6.2,0.53,9.6
6.1,0.4,10.2
7.7,0.48,12.1
6.2,0.26,13.4
7.3,0.41,12.4
7.6,0.38,9.5
6.8,0.59,9.9
6.4,0.73,11.2
11.1,0.64,10.1
6.9,0.54,11.1
6.2,0.42,12.2
7.1,0.59,10.2
5.8,0.45,10.3
6.1,0.43,11.4
7.3,0.47,8.8
11.4,0.99,13.3
8,0.43,12.5
7.5,0.49,9.2
7.2,0.53,10
12.7,0.57,9.9
7.4,0.42,10.5
6.6,0.37,10
7.5,0.59,9.3
6.1,0.53,9.4
7.2,0.4,12.1
7.2,0.49,9.1
6.8,0.74,10.2
5.5,0.4,9.7
8,0.53,9.5
7.3,0.41,9.9
6.3,0.38,10.7
6.8,0.41,13
7.7,0.66,9.6
7.8,0.56,10
5.7,0.36,12.1
6.15,0.47,12
7.9,0.49,9.5
10,0.52,12
7.4,0.59,9.4
7.7,0.62,9.3
7.3,0.79,9.6
13.8,0.93,12
8.1,0.49,10
8.6,0.6,10.4
6.5,0.51,10.7
8.3,0.51,9.3
8.3,0.42,12.2
8.8,0.4,12.6
6.8,0.46,12
7.6,0.64,10.9
6.8,0.6,11.3
6.8,0.48,9.4
7.5,0.53,11.8
5.7,0.36,9.4
6.4,0.4,14.2
6.2,0.5,10
6.4,0.48,9.2
6.3,0.74,11.4
6.2,0.41,13.5
6.6,0.56,11
7,0.38,12.2
6.3,0.52,9.3
6.6,0.45,8.8
7.8,0.48,10.5
10.2,0.67,10.8
6.4,0.49,12.6
6.7,0.34,11.7
7,0.36,9.5
7.5,0.35,11.1
6.8,0.39,9.8
10.2,0.61,10.4
7.2,0.52,8.9
6.8,0.34,12.6
7.2,0.35,10.5
9.1,0.46,10.1
5.9,0.39,9.6
6.8,0.64,10.1
6.4,0.49,9.3
5.4,0.38,10.4
9.9,0.82,10.6
7.7,0.5,9.6
5.8,0.63,11.2
10.4,0.63,9.5
6.3,0.48,10.3
7.1,0.64,10.9
6.2,0.42,10.4
6.6,0.6,10
5.5,0.49,13
8.1,0.47,10.5
12.1,0.66,10.2
8,0.69,8.6
7.2,0.7,9.6
8.4,0.59,9.6
7.1,0.64,10.2
8.1,0.57,10.2
6.9,0.71,9.6
7.6,0.51,9
7.8,0.46,10.7
6.9,0.34,11.3
5.7,0.58,12.75
7.7,0.58,11
8,0.54,9.5
5.5,0.45,9.8
9.6,0.75,10.5
6.9,0.42,10.1
6.8,0.66,12
6.5,0.51,9.5
6.5,0.32,13
6.8,0.53,9.2
6.8,0.54,11.1
7,0.53,9
8.9,0.88,9.2
7.2,0.81,9.6
7.9,0.47,10.6
6.8,0.36,10.4
6.1,0.71,11.5
8.7,0.57,11
7.3,0.54,10
7.8,0.33,10
7,0.48,10.8
7.8,0.76,8.5
9.2,0.46,9.3
7.1,0.42,11
12,0.76,10.3
8.2,0.62,10.2
8.8,0.51,11.2
6.7,0.57,11
6.3,0.42,9.5
7.6,0.39,9.6
8.9,0.7,12
6.6,0.54,10.2
6.2,0.6,9.6
6.6,0.61,10
10,0.42,10.4
6.3,0.46,10.4
7.9,0.52,12.7
6.8,0.38,8.6
6.3,0.66,10.1
5.1,0.87,12.9
5,0.4,11
6.8,0.56,12.4
7.8,0.64,9.8
7.2,0.52,9.2
8.2,0.68,10.6
6.8,0.39,9
8.7,0.63,10.2
8.1,1.01,12.4
6.9,0.33,9.9
5.2,0.53,10.1
8,0.58,10.7
10.6,0.66,9.2
7.4,0.56,10.3
6.5,0.52,9.3
6.9,0.78,9.5
7,0.43,10.4
5.3,0.88,13.5666666666667
6.1,0.57,11.2
7.6,0.66,11.1
6.5,0.39,8.8
5.8,0.46,9.8
6.8,0.56,10.7
5.8,0.34,12.1
5.6,0.6,12
6.4,0.34,10.8
6.8,0.56,9.5
7.3,0.45,9.1
7,0.56,9.2
7.6,0.56,9.6
6.6,0.69,11.3
7.5,0.43,9.3
6.6,0.34,12.1
6,0.5,10.8
6.8,0.4,12.4
6.9,0.48,11.4
6.9,0.4,10.8
6.6,0.43,11.5
8.3,0.53,9.2
7,0.38,9.2
7.5,0.54,10.4
5.3,0.38,13
6.7,0.5,9.6
6.9,0.43,13.2
8.5,0.7,9.2
10.4,0.67,9.9
9.4,0.51,9.3
7.4,0.55,11.5
6.7,0.43,9.3
6.4,0.53,11.9
6.8,0.51,12
8,0.48,10
6.1,0.46,10.9
6.8,0.74,11.3
