6.8,0.33,0.31,7.4,0.045,34,143,0.99226,3.06,0.55,12.2
5.9,0.33,0.32,8.1,0.038,9,34,0.9911,3.22,0.36,12.7
6.8,0.34,0.44,6.6,0.052,28,156,0.9955,3.14,0.41,9.6
8.6,0.52,0.38,1.5,0.096,5,18,0.99666,3.2,0.52,9.4
9.4,0.33,0.59,2.8,0.079,9,30,0.9976,3.12,0.54,12
7,0.24,0.26,1.7,0.041,31,110,0.99142,3.2,0.53,11
6.3,0.23,0.33,1.5,0.036,15,105,0.991,3.32,0.42,11.2
6.6,0.18,0.35,1.5,0.049,49,141,0.9934,3.43,0.85,10.2
6,0.31,0.38,4.8,0.04,41,101,0.98968,3.24,0.56,13.1
5,0.27,0.32,4.5,0.032,58,178,0.98956,3.45,0.31,12.6
7.6,0.735,0.02,2.5,0.071,10,14,0.99538,3.51,0.71,11.7
6.5,0.27,0.26,8.2,0.042,21,133,0.99612,3.43,0.64,9.8
7.3,0.4,0.3,1.7,0.08,33,79,0.9969,3.41,0.65,9.5
7.1,0.28,0.26,2.8,0.039,50,118,0.9908,3.06,0.59,11.2
6.4,0.2,0.15,6.6,0.046,26,113,0.99408,2.99,0.58,9.9
6.8,0.57,0,2.5,0.072,32,64,0.99491,3.43,0.56,11.2
7,0.24,0.47,1.3,0.043,18,131,0.99176,3.19,0.45,11
6.8,0.27,0.22,17.8,0.034,16,116,0.9989,3.07,0.53,9.2
6,0.555,0.26,4.5,0.053,17,126,0.9943,3.24,0.46,9.1
4.8,0.65,0.12,1.1,0.013,4,10,0.99246,3.32,0.36,13.5
6.5,0.23,0.45,2.1,0.027,43,104,0.99054,3.02,0.52,11.3
7.6,0.29,0.42,1.3,0.035,18,86,0.9908,2.99,0.39,11.3
7,0.23,0.32,1.8,0.048,25,113,0.9915,3.11,0.47,11.1
7.8,0.56,0.19,2.1,0.081,15,105,0.9962,3.33,0.54,9.5
7.3,0.98,0.05,2.1,0.061,20,49,0.99705,3.31,0.55,9.7
5.9,0.655,0,5.6,0.033,8,31,0.9936,3.32,0.51,10.5
7.1,0.27,0.24,12.6,0.044,48,118,0.99726,3.04,0.56,10
5.9,0.61,0.08,2.1,0.071,16,24,0.99376,3.56,0.77,11.1
6.3,0.31,0.34,2.2,0.045,20,77,0.9927,3.3,0.43,10.2
6.7,0.35,0.48,8.8,0.056,35,167,0.99628,3.04,0.47,9.4
8.1,0.87,0,2.2,0.084,10,31,0.99656,3.25,0.5,9.8
6.2,0.28,0.27,10.3,0.03,26,108,0.99388,3.2,0.36,10.7
10.2,0.44,0.42,2,0.071,7,20,0.99566,3.14,0.79,11.1
6.4,0.17,0.27,9.9,0.047,26,101,0.99596,3.34,0.5,9.9
7.3,0.18,0.29,1,0.036,26,101,0.99,3.09,0.37,11.7
6.9,0.57,0,2.8,0.081,21,41,0.99518,3.41,0.52,10.8
7.1,0.38,0.42,11.8,0.041,32,193,0.99624,3.04,0.49,10
6.8,0.36,0.32,1.6,0.039,10,124,0.9948,3.3,0.67,9.6
5.3,0.32,0.12,6.6,0.043,22,141,0.9937,3.36,0.6,10.4
6,0.32,0.12,5.9,0.041,34,190,0.9944,3.16,0.72,10
5.6,0.2,0.22,1.3,0.049,25,155,0.99296,3.74,0.43,10
7.2,0.17,0.34,6.4,0.042,16,111,0.99278,2.99,0.4,10.8
7.9,0.16,0.3,7.4,0.05,58,152,0.99612,3.12,0.37,9.5
7,0.69,0,1.9,0.114,3,10,0.99636,3.35,0.6,9.7
5.8,0.23,0.27,1.8,0.043,24,69,0.9933,3.38,0.31,9.4
6.3,0.18,0.24,3.4,0.053,20,119,0.99373,3.11,0.52,9.2
6.7,0.13,0.29,5.3,0.051,31,122,0.9944,3.44,0.37,9.7
9.2,0.43,0.49,2.4,0.086,23,116,0.9976,3.23,0.64,9.5
6.8,0.18,0.28,8.7,0.047,52,242,0.9952,3.22,0.53,10.5
8.7,0.84,0,1.4,0.065,24,33,0.9954,3.27,0.55,9.7
6.6,0.27,0.33,1.4,0.042,24,183,0.99215,3.29,0.46,10.7
6.5,0.26,0.39,1.4,0.02,12,66,0.99089,3.25,0.75,11.3
5.9,0.19,0.21,1.7,0.045,57,135,0.99341,3.32,0.44,9.5
8.1,0.87,0,3.3,0.096,26,61,1.00025,3.6,0.72,9.8
5.8,0.39,0.47,7.5,0.027,12,88,0.9907,3.38,0.45,14
7,0.2,0.31,8,0.05,29,213,0.99596,3.28,0.57,10.4
6.2,0.12,0.26,5.7,0.044,56,158,0.9951,3.52,0.37,10.5
8.9,0.22,0.48,1.8,0.077,29,60,0.9968,3.39,0.53,9.4
7.9,0.37,0.3,2.7,0.029,64,158,0.9916,3.12,0.59,12
6.1,0.27,0.28,9.8,0.042,61,125,0.99532,3.14,0.42,10.2
7.2,0.21,0.36,15.7,0.045,68,183,0.99922,3.25,0.76,9.4
6.1,0.59,0.01,2.1,0.056,5,13,0.99472,3.52,0.56,11.4
6.8,0.24,0.35,6.4,0.048,44,172,0.9944,3.29,0.55,10.5
10.5,0.36,0.47,2.2,0.074,9,23,0.99638,3.23,0.76,12
12.5,0.37,0.55,2.6,0.083,25,68,0.9995,3.15,0.82,10.4
10.4,0.52,0.45,2,0.08,6,13,0.99774,3.22,0.76,11.4
6.5,0.26,0.34,16.3,0.051,56,197,1.0004,3.49,0.42,9.8
7.7,0.64,0.21,2.2,0.077,32,133,0.9956,3.27,0.45,9.9
8,0.28,0.32,7.6,0.045,61,204,0.99543,3.1,0.55,10.1
7.2,0.24,0.24,1.7,0.045,18,161,0.99196,3.25,0.53,11.2
7,0.36,0.32,10.5,0.045,35,135,0.9935,3.09,0.33,11.6
8,0.57,0.39,3.9,0.034,22,122,0.9917,3.29,0.67,12.8
8.9,0.32,0.31,2,0.088,12,19,0.9957,3.17,0.55,10.4
9.8,0.36,0.46,10.5,0.038,4,83,0.9956,2.89,0.3,10.1
7.6,0.47,0.49,13,0.239,42,220,0.9988,2.96,0.51,9.2
6.7,0.325,0.82,1.2,0.152,49,120,0.99312,2.99,0.38,9.2
5.9,0.2,0.28,1,0.043,45,100,0.99033,3.4,0.41,11.4
9.9,0.27,0.49,5,0.082,9,17,0.99484,3.19,0.52,12.5
6.9,0.39,0.24,2.1,0.102,4,7,0.99462,3.44,0.58,11.4
6,0.27,0.4,1.7,0.021,18,82,0.9891,3.24,0.95,13.1333333333333
6.2,0.46,0.29,2.1,0.074,32,98,0.99578,3.33,0.62,9.8
8.1,0.2,0.49,11.8,0.048,46,212,0.9968,3.09,0.46,10
7.9,0.885,0.03,1.8,0.058,4,8,0.9972,3.36,0.33,9.1
6.8,0.2,0.25,6.2,0.052,22,106,0.9935,3.09,0.54,10.8
10.4,0.28,0.54,2.7,0.105,5,19,0.9988,3.25,0.63,9.5
6.5,0.22,0.31,3.9,0.046,17,106,0.99098,3.15,0.31,11.5
8.1,0.28,0.39,1.9,0.029,18,79,0.9923,3.23,0.52,11.8
8.5,0.21,0.41,4.3,0.036,24,99,0.9947,3.18,0.53,9.7
5.1,0.51,0.18,2.1,0.042,16,101,0.9924,3.46,0.87,12.9
6.9,0.35,0.74,1,0.044,18,132,0.992,3.13,0.55,10.2
7.7,0.3,0.32,1.6,0.037,23,124,0.9919,2.93,0.33,11
7.6,0.67,0.14,1.5,0.074,25,168,0.9937,3.05,0.51,9.3
5.6,0.49,0.13,4.5,0.039,17,116,0.9907,3.42,0.9,13.7
7.7,0.27,0.34,1.8,0.028,26,168,0.9911,2.99,0.48,12.1
7,0.24,0.34,3,0.035,36,102,0.9905,3.18,0.43,12.2
8.3,0.26,0.42,2,0.08,11,27,0.9974,3.21,0.8,9.4
5.7,0.16,0.26,6.3,0.043,28,113,0.9936,3.06,0.58,9.9
12.5,0.6,0.49,4.3,0.1,5,14,1.001,3.25,0.74,11.9
6.7,0.28,0.31,7.4,0.041,7,81,0.99254,3.04,0.47,11.4
6.5,0.23,0.39,1.9,0.036,41,98,0.99,3.19,0.43,11.9
7.8,0.28,0.31,2.1,0.046,28,208,0.99434,3.23,0.64,9.8
7.1,0.27,0.28,1.25,0.023,3,89,0.98993,2.95,0.3,11.4
11.6,0.41,0.54,1.5,0.095,22,41,0.99735,3.02,0.76,9.9
7.1,0.23,0.35,16.5,0.04,60,171,0.999,3.16,0.59,9.1
9.1,0.37,0.32,2.1,0.064,4,15,0.99576,3.3,0.8,11.2
6,0.5,0.04,2.2,0.092,13,26,0.99647,3.46,0.47,10
9.6,0.56,0.31,2.8,0.089,15,46,0.9979,3.11,0.92,10
6.5,0.43,0.31,3.6,0.046,19,143,0.99022,3.15,0.34,12
6.7,0.31,0.31,9.9,0.04,10,175,0.9953,3.46,0.55,11.4
8.3,0.28,0.27,17.5,0.045,48,253,1.00014,3.02,0.56,9.1
7,0.14,0.4,1.7,0.035,16,85,0.9911,3.19,0.42,11.8
7.1,0.3,0.36,6.8,0.055,44.5,234,0.9972,3.49,0.64,10.2
5.8,0.24,0.39,1.5,0.054,37,158,0.9932,3.21,0.52,9.3
7.4,0.31,0.48,14.2,0.042,62,204,0.9983,3.06,0.59,9.4
7.1,0.6,0.01,2.3,0.079,24,37,0.99514,3.4,0.61,10.9
6.5,0.36,0.31,4.1,0.061,20,134,0.99475,3.18,0.45,9
7.1,0.23,0.3,2.6,0.034,62,148,0.99121,3.03,0.56,11.3
5.8,0.32,0.31,2.7,0.049,25,153,0.99067,3.44,0.73,12.2
10.3,0.44,0.5,4.5,0.107,5,13,0.998,3.28,0.83,11.5
6.6,0.16,0.35,1.8,0.042,26,105,0.98962,3.19,0.75,12.4
6.3,0.28,0.29,6.8,0.051,40,143,0.99374,3.43,0.59,11
8,0.25,0.43,1.7,0.067,22,50,0.9946,3.38,0.6,11.9
6.5,0.425,0.4,13.1,0.038,59,241,0.9979,3.23,0.57,9
7.1,0.18,0.42,1.4,0.045,47,157,0.9916,2.95,0.31,10.5
5,0.33,0.18,4.6,0.032,40,124,0.99114,3.18,0.4,11
6.9,0.35,0.39,2.4,0.048,25,157,0.99133,3.2,0.54,11.1
7,0.53,0.02,1,0.036,39,107,0.993,3.2,0.32,9
5.9,0.415,0.13,1.4,0.04,11,64,0.9922,3.29,0.52,10.5
9.2,0.35,0.39,0.9,0.042,15,61,0.9924,2.96,0.28,10.4
7.3,0.34,0.3,9.4,0.057,34,178,0.99554,3.15,0.44,10.4
7.1,0.43,0.17,1.8,0.082,27,51,0.99634,3.49,0.64,10.4
12.1,0.4,0.52,2,0.092,15,54,1,3.03,0.66,10.2
5.8,0.28,0.3,1.5,0.026,31,114,0.98952,3.32,0.6,12.5
6.2,0.2,0.26,1.1,0.047,42,119,0.99158,3.48,0.6,11
10.4,0.44,0.73,6.55,0.074,38,76,0.999,3.17,0.85,12
7.8,0.27,0.34,1.6,0.046,27,154,0.9927,3.05,0.45,10.5
7.3,0.25,0.36,13.1,0.05,35,200,0.9986,3.04,0.46,8.9
7.2,0.27,0.74,12.5,0.037,47,156,0.9981,3.04,0.44,8.7
7.1,0.22,0.74,2.7,0.044,42,144,0.991,3.31,0.41,12.2
7.2,0.35,0.25,5.6,0.032,23,120,0.99334,2.93,0.66,10.3
5.9,0.21,0.24,12.1,0.044,53,165,0.9969,3.25,0.39,9.5
6.8,0.21,0.74,1.2,0.047,25,111,0.9916,3.13,0.41,10.7
7.2,0.26,0.44,7.1,0.027,25,126,0.993,3.02,0.34,11.1
6.2,0.45,0.73,7.2,0.099,47,202,0.99582,3.21,0.43,9.2
10.1,0.935,0.22,3.4,0.105,11,86,1.001,3.43,0.64,11.3
6.8,0.14,0.35,1.5,0.047,40,117,0.99111,3.07,0.72,11.1
6.8,0.33,0.28,1.2,0.032,38,131,0.9889,3.19,0.41,13
7.2,0.26,0.24,7,0.023,19,130,0.99176,3.14,0.49,12.8
6.9,0.31,0.32,1.2,0.024,20,166,0.99208,3.05,0.54,9.8
7.4,0.18,0.29,1.4,0.042,34,101,0.99384,3.54,0.6,10.5
8.1,0.2,0.4,2,0.037,19,87,0.9921,3.12,0.54,11.2
6.8,0.26,0.42,1.7,0.049,41,122,0.993,3.47,0.48,10.5
5.8,0.415,0.13,1.4,0.04,11,64,0.9922,3.29,0.52,10.5
8.1,0.27,0.35,1.7,0.03,38,103,0.99255,3.22,0.63,10.4
5.7,0.23,0.28,9.65,0.025,26,121,0.9925,3.28,0.38,11.3
6.1,0.31,0.37,8.4,0.031,70,170,0.9934,3.42,0.4,11.7
7.4,0.7,0,1.9,0.076,11,34,0.9978,3.51,0.56,9.4
6.9,0.28,0.28,12.2,0.042,52,139,0.99522,3.03,0.56,10.4
6.4,0.33,0.28,4,0.04,24,81,0.9903,3.26,0.64,12.6
6.8,0.24,0.34,5.1,0.038,31,99,0.9921,3.24,0.46,11.8
5.2,0.37,0.33,1.2,0.028,13,81,0.9902,3.37,0.38,11.7
6.2,0.38,0.42,2.5,0.038,34,117,0.99132,3.36,0.59,11.6
6.8,0.24,0.29,2,0.044,15,96,0.99232,3.23,0.64,10.4
5.6,0.175,0.29,0.8,0.043,20,67,0.99112,3.28,0.48,9.9
8.5,0.19,0.56,17.3,0.055,47,169,1.00047,3.07,0.67,9.3
8.6,0.49,0.29,2,0.11,19,133,0.9972,2.93,1.98,9.8
11.6,0.23,0.57,1.8,0.074,3,8,0.9981,3.14,0.7,9.9
7,0.59,0,1.7,0.052,3,8,0.996,3.41,0.47,10.3
6.2,0.255,0.27,1.3,0.037,30,86,0.98834,3.05,0.59,12.9
6.6,0.28,0.3,7.8,0.049,57,202,0.9958,3.24,0.39,9.5
8.9,0.3,0.35,4.6,0.032,32,148,0.99458,3.15,0.45,11.5
13.8,0.49,0.67,3,0.093,6,15,0.9986,3.02,0.93,12
7.2,0.39,0.32,1.8,0.065,34,60,0.99714,3.46,0.78,9.9
7,0.53,0.43,6.1,0.029,6,76,0.99118,3.08,0.5,12.5
8.3,0.16,0.37,7.9,0.025,38,107,0.99306,2.93,0.37,11.9
7.2,0.19,0.31,1.4,0.046,37,135,0.9939,3.34,0.57,10.2
7.7,0.27,0.35,5.3,0.03,30,117,0.992,3.11,0.42,12.2
6.6,0.26,0.21,2.9,0.026,48,126,0.99089,3.22,0.38,11.3
7.9,0.14,0.45,1.8,0.05,17,114,0.9948,3.33,0.49,10.7
9.8,0.66,0.39,3.2,0.083,21,59,0.9989,3.37,0.71,11.5
6.3,0.17,0.42,2.8,0.028,45,107,0.9908,3.27,0.43,11.8
5.8,0.18,0.28,1.3,0.034,9,94,0.99092,3.21,0.52,11.2
7.4,0.25,0.29,6.8,0.02,31,113,0.99338,3.13,0.29,10.8
6.6,0.29,0.44,9,0.053,62,178,0.99685,3.02,0.45,8.9
6.4,0.16,0.32,8.75,0.038,38,118,0.99449,3.19,0.41,10.7
6.1,0.43,0.35,9.1,0.059,83,249,0.9971,3.37,0.5,8.5
7,0.15,0.34,1.4,0.039,21,177,0.9927,3.32,0.62,10.8
6.4,0.35,0.51,7.8,0.055,53,177,0.99502,3.12,0.45,9.6
8.6,0.725,0.24,6.6,0.117,31,134,1.0014,3.32,1.07,9.3
6.9,0.25,0.27,9.05,0.039,37,128,0.9936,3.27,0.34,11.3
7.4,0.58,0,2,0.064,7,11,0.99562,3.45,0.58,11.3
7.7,0.63,0.08,1.9,0.076,15,27,0.9967,3.32,0.54,9.5
7.9,0.16,0.3,4.8,0.037,37,171,0.9967,3.47,0.44,9
7.8,0.53,0.33,2.4,0.08,24,144,0.99655,3.3,0.6,9.5
8.2,0.33,0.32,2.8,0.067,4,12,0.99473,3.3,0.76,12.8
4.6,0.445,0,1.4,0.053,11,178,0.99426,3.79,0.55,10.2
7.1,0.18,0.32,12.2,0.048,36,125,0.9967,2.92,0.54,9.4
6.8,0.3,0.27,11.6,0.028,22,97,0.99314,2.96,0.38,11.7
7.1,0.31,0.3,2.2,0.053,36,127,0.9965,2.94,1.62,9.5
7,0.16,0.32,1.1,0.032,29,80,0.98972,3.23,0.36,12.1
5.6,0.295,0.26,1.1,0.035,40,102,0.99154,3.47,0.56,10.6
7.2,0.51,0.24,10,0.093,35,197,0.9981,3.41,0.47,9
6.5,0.32,0.45,7.7,0.022,31,97,0.99134,3.2,0.7,12.7
5.8,0.23,0.31,4.5,0.046,42,124,0.99324,3.31,0.64,10.8
6.1,0.31,0.26,2.2,0.051,28,167,0.9926,3.37,0.47,10.4
5.6,0.295,0.2,2.2,0.049,18,134,0.99378,3.21,0.68,10
6.8,0.28,0.39,1.4,0.036,15,115,0.9918,3.27,0.72,11.7
7.6,0.3,0.38,2.1,0.043,10,98,0.99296,3.17,0.65,11
7.2,0.2,0.61,16.2,0.043,14,103,0.9987,3.06,0.36,9.2
6.8,0.28,0.44,9.3,0.031,35,137,0.9946,3.16,0.36,10.4
7.4,0.26,0.31,2.4,0.043,58,178,0.9941,3.42,0.68,10.6
6.4,0.57,0.02,1.8,0.067,4,11,0.997,3.46,0.68,9.5
8.4,0.36,0.32,2.2,0.081,32,79,0.9964,3.3,0.72,11
7.7,0.39,0.34,10,0.056,35,178,0.9974,3.26,0.6,10.2
6.9,0.38,0.38,13.1,0.112,14,94,0.99792,3.02,0.48,9.2
5.8,0.13,0.26,5.1,0.039,19,103,0.99478,3.36,0.47,9.3
7.5,0.18,0.39,1.9,0.054,23,91,0.9941,3.27,0.45,10.3
6.5,0.26,0.24,10.8,0.042,47,130,0.996,3.08,0.4,10.1
6.1,0.36,0.41,19.35,0.07,67,207,1.00118,3.39,0.53,9.1
7.8,0.18,0.46,13.6,0.052,38,118,0.998,3.15,0.5,10
6.8,0.21,0.49,14.5,0.06,50,170,0.9991,3.55,0.44,9.8
6.8,0.27,0.37,8.2,0.055,52,192,0.99586,3.11,0.52,9.5
7,0.11,0.32,4.6,0.057,59,144,0.9956,3.55,0.44,9.4
6.5,0.28,0.28,8.5,0.047,54,210,0.9962,3.09,0.54,8.9
7.1,0.28,0.26,1.9,0.049,12,86,0.9934,3.15,0.38,9.4
6.6,0.41,0.31,1.6,0.042,18,101,0.99195,3.13,0.41,10.5
6,0.43,0.34,7.6,0.045,25,118,0.99222,3.03,0.37,11
6.5,0.19,0.26,5.2,0.04,31,140,0.995,3.26,0.68,9.5
5.5,0.23,0.19,2.2,0.044,39,161,0.99209,3.19,0.43,10.4
7.8,0.28,0.34,1.6,0.028,32,118,0.9901,3,0.38,12.1
6.3,0.18,0.36,1.2,0.034,26,111,0.99074,3.16,0.51,11
6.3,0.37,0.28,6.3,0.034,45,152,0.9921,3.29,0.46,11.6
6,0.67,0.07,1.2,0.06,9,108,0.9931,3.11,0.35,8.7
6.8,0.32,0.21,2.2,0.044,15,68,0.9932,3.17,0.39,9.4
6.4,0.31,0.26,13.2,0.046,57,205,0.9975,3.17,0.41,9.6
6.9,0.3,0.33,4.1,0.035,26,155,0.9925,3.25,0.79,12.3
7.1,0.17,0.43,1.3,0.023,33,132,0.99067,3.11,0.56,11.7
7.4,0.34,0.3,14.9,0.037,70,169,0.99698,3.25,0.37,10.4
5.8,0.26,0.29,1,0.042,35,101,0.99044,3.36,0.48,11.4
8.6,0.22,0.33,1.2,0.031,38,95,0.99239,2.83,0.31,10.3
7.2,0.34,0.23,8.9,0.105,22,155,0.99692,3.01,0.58,9.5
6.3,0.37,0.37,1.5,0.024,12,76,0.98876,2.94,0.39,12.3
7,0.31,0.39,7.5,0.055,42,218,0.99652,3.37,0.54,10.3
6.5,0.33,0.32,1,0.041,39,120,0.99004,3.06,0.37,12.2
9.1,0.64,0.23,3.1,0.095,13,38,0.9998,3.28,0.59,9.7
6.7,0.5,0.38,7.5,0.046,26,175,0.99662,3.32,0.54,9.6
7.4,0.25,0.36,13.2,0.067,53,178,0.9976,3.01,0.48,9
10.6,0.36,0.6,2.2,0.152,7,18,0.9986,3.04,1.06,9.4
7.1,0.67,0,2.3,0.083,18,27,0.99768,3.44,0.54,9.4
8.3,0.14,0.34,1.1,0.042,7,47,0.9934,3.47,0.4,10.2
7.1,0.16,0.36,1.2,0.043,21,90,0.9925,3.16,0.42,11
6.8,0.31,0.25,10.5,0.043,30,165,0.9972,3.36,0.55,10.55
7.3,0.3,0.22,6.4,0.056,44,168,0.9947,3.13,0.35,10.1
7.5,1.115,0.1,3.1,0.086,5,12,0.9958,3.54,0.6,11.2
6.1,0.3,0.3,2.1,0.031,50,163,0.9895,3.39,0.43,12.7
7.8,0.27,0.58,11.2,0.036,44,161,0.9977,3.06,0.41,8.9
5.9,0.24,0.34,2,0.037,40,108,0.98948,3.19,0.5,12.3
6.6,0.25,0.41,7.4,0.043,29,151,0.9946,3.15,0.6,10.2
6.2,0.37,0.24,6.1,0.032,19,86,0.98934,3.04,0.26,13.4
6.4,0.31,0.5,5.8,0.038,42,111,0.99189,3.18,0.53,11.9
8.1,0.31,0.36,8.2,0.028,29,142,0.9925,3.01,0.34,13
12.6,0.31,0.72,2.2,0.072,6,29,0.9987,2.88,0.82,9.8
6.7,0.42,0.39,12.1,0.04,61,248,0.99794,3.31,0.58,9.7
9.3,0.31,0.49,1.3,0.042,34,147,0.9948,3.11,0.46,9.8
6.7,0.48,0.08,2.1,0.064,18,34,0.99552,3.33,0.64,9.7
7.6,0.29,0.26,6.5,0.042,32,160,0.9944,3.14,0.47,10.7
8.4,0.29,0.29,1.05,0.032,4,55,0.9908,2.91,0.32,11.4
6.5,0.18,0.33,8,0.051,16,131,0.9965,3.28,0.44,8.7
8.2,0.5,0.35,2.9,0.077,21,127,0.9976,3.23,0.62,9.4
7.3,0.4,0.28,6.5,0.037,26,97,0.99148,3.16,0.58,12.6
6.7,0.31,0.34,6.8,0.059,51,215,0.99538,3.33,0.56,10.3
8,0.59,0.71,17.35,0.038,61,228,1,2.95,0.75,9.3
6.6,0.58,0,2.2,0.1,50,63,0.99544,3.59,0.68,11.4
7.4,0.3,0.22,5.25,0.053,33,180,0.9926,3.13,0.45,11.6
9.1,0.25,0.34,2,0.071,45,67,0.99769,3.44,0.86,10.2
7.9,0.37,0.23,1.8,0.077,23,49,0.9963,3.28,0.67,9.3
6.3,0.27,0.25,5.8,0.038,52,155,0.995,3.28,0.38,9.4
6.3,0.3,0.48,1.8,0.069,18,61,0.9959,3.44,0.78,10.3
7.1,0.25,0.3,2.4,0.042,25,122,0.994,3.43,0.61,10.5
6,0.19,0.29,1.2,0.046,29,92,0.99033,3.22,0.53,11.3
7.8,0.28,0.22,1.4,0.056,24,130,0.9944,3.28,0.48,9.5
5.6,0.23,0.25,8,0.043,31,101,0.99429,3.19,0.42,10.4
7.5,0.58,0.2,2,0.073,34,44,0.99494,3.1,0.43,9.3
6.1,0.32,0.28,6.6,0.021,29,132,0.99188,3.15,0.36,11.45
6,0.59,0,0.8,0.037,30,95,0.99032,3.1,0.4,10.9
8.8,0.33,0.44,6.35,0.024,9,87,0.9917,2.96,0.4,12.6
6.8,0.17,0.74,2.4,0.053,61,182,0.9953,3.63,0.76,10.5
8.1,0.33,0.36,7.4,0.037,36,156,0.99592,3.19,0.54,10.6
6.6,0.56,0.14,2.4,0.064,13,29,0.99397,3.42,0.62,11.7
7,0.36,0.21,2.4,0.086,24,69,0.99556,3.4,0.53,10.1
6.9,0.84,0.21,4.1,0.074,16,65,0.99842,3.53,0.72,9.23333333333333
9.2,0.36,0.34,1.6,0.062,5,12,0.99667,3.2,0.67,10.5
8.8,0.17,0.38,1.8,0.04,39,148,0.9942,3.16,0.67,10.2
6.5,0.19,0.1,1.3,0.046,23,107,0.9937,3.29,0.45,10
10,0.56,0.24,2.2,0.079,19,58,0.9991,3.18,0.56,10.1
7.2,0.21,0.28,2.7,0.033,38,94,0.99075,2.99,0.43,11.8
7.6,0.95,0.03,2,0.09,7,20,0.9959,3.2,0.56,9.6
6.8,0.29,0.16,1.4,0.038,122.5,234.5,0.9922,3.15,0.47,10
6.2,0.33,0.19,5.6,0.042,22,143,0.99425,3.15,0.63,9.9
5.2,0.31,0.36,5.1,0.031,46,145,0.9897,3.14,0.31,12.4
6.9,0.24,0.49,1.3,0.032,35,148,0.9932,3.45,0.57,10.7
6.6,0.24,0.38,12.75,0.034,8,74,0.99386,3.1,0.57,12.9
6.4,0.29,0.3,6.5,0.209,62,156,0.99478,3.1,0.4,9.4
7.7,0.29,0.29,4.8,0.06,27,156,0.99572,3.49,0.59,10.3
7.1,0.17,0.31,1.6,0.037,15,103,0.991,3.14,0.5,12
8,0.25,0.49,1.2,0.061,27,117,0.9938,3.08,0.34,9.4
10.7,0.67,0.22,2.7,0.107,17,34,1.0004,3.28,0.98,9.9
8,0.28,0.44,1.8,0.081,28,68,0.99501,3.36,0.66,11.2
7.8,0.26,0.74,7.5,0.044,59,160,0.996,3.22,0.64,10
11.4,0.26,0.44,3.6,0.071,6,19,0.9986,3.12,0.82,9.3
5.9,0.3,0.47,7.85,0.03,19,133,0.9933,3.52,0.43,11.5
10.3,0.17,0.47,1.4,0.037,5,33,0.9939,2.89,0.28,9.6
6.2,0.28,0.33,1.7,0.029,24,111,0.99,3.24,0.5,12.1
7,0.25,0.56,2,0.035,20,95,0.9918,3.23,0.53,11
5.2,0.34,0,1.8,0.05,27,63,0.9916,3.68,0.79,14
6.4,0.23,0.37,7.9,0.05,60,150,0.99488,2.86,0.49,9.3
6.6,0.21,0.29,5.35,0.029,43,106,0.99112,2.93,0.43,11.5
7.7,0.26,0.51,2.6,0.045,26,159,0.99126,3,0.5,11.2
7.7,0.28,0.39,8.9,0.036,8,117,0.9935,3.06,0.38,12
7.5,0.63,0.27,2,0.083,17,91,0.99616,3.26,0.58,9.8
7.2,0.2,0.3,2,0.039,43,188,0.9911,3.3,0.41,12
5.9,0.18,0.28,1,0.037,24,88,0.99094,3.29,0.55,10.65
11.5,0.59,0.59,2.6,0.087,13,49,0.9988,3.18,0.65,11
7.4,0.2,0.43,7.8,0.045,27,153,0.9964,3.19,0.55,9
7,0.46,0.39,6.2,0.039,46,163,0.9928,3.21,0.35,12.2
5.3,0.76,0.03,2.7,0.043,27,93,0.9932,3.34,0.38,9.2
5.6,0.26,0.27,10.6,0.03,27,119,0.9947,3.4,0.34,10.7
7.4,0.45,0.32,7.1,0.044,17,117,0.9962,3.32,0.41,10.4
6,0.26,0.18,7,0.055,50,194,0.99591,3.21,0.43,9
6.2,0.35,0.03,1.2,0.064,29,120,0.9934,3.22,0.54,9.1
6.2,0.26,0.19,3.4,0.049,47,172,0.9924,3.14,0.43,10.4
6.4,0.25,0.32,5.5,0.049,41,176,0.995,3.19,0.68,9.2
7.2,0.31,0.24,1.4,0.057,17,117,0.9928,3.16,0.35,10.5
6.8,0.21,0.42,1.2,0.045,24,126,0.99234,3.09,0.87,10.9
7.1,0.34,0.15,1.2,0.053,61,183,0.9936,3.09,0.43,9.2
9.8,0.25,0.74,10,0.056,36,225,0.9977,3.06,0.43,10
7.4,0.2,0.37,1.2,0.028,28,89,0.99132,3.14,0.61,11.8
6.1,0.255,0.44,12.3,0.045,53,197,0.9967,3.24,0.54,9.5
6.8,0.16,0.29,10.4,0.046,59,143,0.99518,3.2,0.4,10.8
7.2,0.66,0.03,2.3,0.078,16,86,0.99743,3.53,0.57,9.7
6.8,0.37,0.51,11.8,0.044,62,163,0.9976,3.19,0.44,8.8
6.5,0.25,0.2,1.4,0.024,29,101,0.9916,3.24,0.54,10.8
6.2,0.46,0.17,1.6,0.073,7,11,0.99425,3.61,0.54,11.4
6.2,0.53,0.02,0.9,0.035,6,81,0.99234,3.24,0.35,9.5
6,0.27,0.19,1.7,0.02,24,110,0.9898,3.32,0.47,12.6
6.8,0.15,0.33,4.7,0.059,31,118,0.9956,3.43,0.39,9
6.8,0.15,0.41,12.9,0.044,79.5,182,0.99742,3.24,0.78,10.2
6.5,0.34,0.27,2.8,0.067,8,44,0.99384,3.21,0.56,12
