12.5,0.56,0.49,2.4,0.064,5,27,0.9999,3.08,0.87,10.9,3
7.4,0.28,0.49,1.5,0.034,20,126,0.9918,2.98,0.39,10.6,4
8.2,0.21,0.32,10.65,0.053,53,145,0.9972,3.17,0.48,10.2,4
7.3,0.21,0.29,1.6,0.034,29,118,0.9917,3.3,0.5,11,6
7.6,0.68,0.02,1.3,0.072,9,20,0.9965,3.17,1.08,9.2,2
5.7,0.695,0.06,6.8,0.042,9,84,0.99432,3.44,0.44,10.2,3
7.2,0.4,0.38,2.2,0.03,40,109,0.99075,3.27,0.46,12.6,4
4.2,0.215,0.23,5.1,0.041,64,157,0.99688,3.42,0.44,8,1
7.2,0.18,0.41,1.2,0.048,41,97,0.9919,3.14,0.45,10.4,3
8.1,0.24,0.26,11,0.043,41,211,0.99676,3.11,0.49,10,4
7.1,0.23,0.23,3.5,0.038,23,112,0.99157,3.05,0.37,11.3666666666667,4
6.9,0.4,0.56,11.2,0.043,40,142,0.9975,3.14,0.46,8.7,3
6.2,0.3,0.2,6.6,0.045,42,170,0.9944,3.36,0.45,10.4,4
6.8,0.25,0.27,10.7,0.076,47,154,0.9967,3.05,0.38,9,3
6.6,0.16,0.4,1.5,0.044,48,143,0.9912,3.54,0.52,12.4,5
7,0.14,0.4,1.7,0.035,16,85,0.9911,3.19,0.42,11.8,4
6.6,0.21,0.3,9.9,0.041,64,174,0.995,3.07,0.5,10.1,4
7.3,0.3,0.34,2.7,0.044,34,108,0.99105,3.36,0.53,12.8,6
6,0.1,0.24,1.1,0.041,15,65,0.9927,3.61,0.61,10.3,5
6.4,0.13,0.47,1.6,0.092,40,158,0.9928,3.21,0.36,9.8,4
5.7,0.24,0.3,1.3,0.03,25,98,0.98968,3.37,0.43,12.4,5
6.6,0.24,0.22,12.3,0.051,35,146,0.99676,3.1,0.67,9.4,3
7,0.35,0.3,6.5,0.028,27,87,0.9936,3.4,0.42,11.4,5
5.9,0.27,0.32,2,0.034,31,102,0.98952,3.16,0.56,12.3,4
7.6,0.31,0.26,1.7,0.073,40,157,0.9938,3.1,0.46,9.8,3
5,1.04,0.24,1.6,0.05,32,96,0.9934,3.74,0.62,11.5,3
6.2,0.36,0.32,4,0.036,44,92,0.98936,3.2,0.5,13.3,5
6.4,0.33,0.3,7.2,0.041,42,168,0.99331,3.22,0.49,11.1,4
10,0.26,0.54,1.9,0.083,42,74,0.99451,2.98,0.63,11.8,6
7.15,0.17,0.24,9.6,0.119,56,178,0.99578,3.15,0.44,10.2,4
8.3,0.54,0.28,1.9,0.077,11,40,0.9978,3.39,0.61,10,4
8.6,0.53,0.22,2,0.1,7,27,0.9967,3.2,0.56,10.2,4
6.3,0.22,0.33,1.7,0.041,67,164,0.9928,3.32,0.56,10.4,4
9.8,0.44,0.47,2.5,0.063,9,28,0.9981,3.24,0.65,10.8,4
6.7,0.54,0.27,7.1,0.049,8,178,0.99502,3.16,0.38,9.4,2
5.8,0.3,0.42,1.1,0.036,19,113,0.98871,3.1,0.46,12.6,5
6.9,0.19,0.28,5,0.058,14,146,0.9952,3.29,0.36,9.1,4
8.2,0.22,0.49,9.6,0.037,53,154,0.9951,3.02,0.33,10.6,4
6.4,0.16,0.32,8.75,0.038,38,118,0.99449,3.19,0.41,10.7,3
7.8,0.49,0.49,7,0.043,29,149,0.9952,3.21,0.33,10,3
15.6,0.685,0.76,3.7,0.1,6,43,1.0032,2.95,0.68,11.2,5
8.9,0.34,0.34,1.6,0.056,13,176,0.9946,3.14,0.47,9.7,3
7.2,0.38,0.31,2,0.056,15,29,0.99472,3.23,0.76,11.3,6
5.2,0.37,0.33,1.2,0.028,13,81,0.9902,3.37,0.38,11.7,4
6.7,0.25,0.34,12.85,0.048,30,161,0.9986,3.44,0.47,9.5,4
7.8,0.735,0.08,2.4,0.092,10,41,0.9974,3.24,0.71,9.8,4
7.1,0.31,0.3,2.2,0.053,36,127,0.9965,2.94,1.62,9.5,3
7,0.14,0.49,5.9,0.053,22,118,0.9954,3.36,0.36,9.4,4
7.8,0.18,0.31,12.2,0.053,46,140,0.998,3.06,0.53,8.9,4
8.1,0.38,0.48,1.8,0.157,5,17,0.9976,3.3,1.05,9.4,3
6,0.59,0,0.8,0.037,30,95,0.99032,3.1,0.4,10.9,2
6,0.29,0.41,10.8,0.048,55,149,0.9937,3.09,0.59,10.9666666666667,5
8,0.33,0.35,10,0.035,22,108,0.99457,3.12,0.36,11.6,4
10.6,0.48,0.64,2.2,0.111,6,20,0.997,3.26,0.66,11.7,4
11.5,0.18,0.51,4,0.104,4,23,0.9996,3.28,0.97,10.1,4
6.2,0.29,0.32,3.6,0.026,39,138,0.9892,3.31,0.37,13.1,5
8.6,0.16,0.38,3.4,0.04,41,143,0.9932,2.95,0.39,10.2,4
6.3,0.35,0.3,5.7,0.035,8,97,0.9927,3.27,0.41,11,5
7.2,0.695,0.13,2,0.076,12,20,0.99546,3.29,0.54,10.1,3
6.7,0.21,0.49,1.4,0.047,30,114,0.9914,2.92,0.42,10.8,5
6.7,0.51,0.24,2.1,0.043,14,155,0.9904,3.22,0.6,13,4
10,0.44,0.49,2.7,0.077,11,19,0.9963,3.23,0.63,11.6,5
8.8,0.6,0.29,2.2,0.098,5,15,0.9988,3.36,0.49,9.1,3
6.4,0.21,0.5,11.6,0.042,45,153,0.9972,3.15,0.43,8.8,3
6.4,0.26,0.42,9.7,0.044,30,140,0.9962,3.18,0.47,9.1,4
9.6,0.23,0.4,1.5,0.044,19,135,0.9937,2.96,0.49,10.9,3
7.2,0.2,0.3,2,0.039,43,188,0.9911,3.3,0.41,12,4
7.5,0.27,0.31,17.7,0.051,33,173,0.999,3.09,0.64,10.2,3
5.8,0.26,0.24,9.2,0.044,55,152,0.9961,3.31,0.38,9.4,3
5.8,0.25,0.24,13.3,0.044,41,137,0.9972,3.34,0.42,9.5,3
7.2,0.34,0.44,4.2,0.047,51,144,0.991,3.01,0.76,12.3,4
7.4,0.21,0.8,12.3,0.038,77,183,0.99778,2.95,0.48,9,3
6.8,0.49,0.22,2.3,0.071,13,24,0.99438,3.41,0.83,11.3,4
5.7,0.21,0.24,2.3,0.047,60,189,0.995,3.65,0.72,10.1,4
8.9,0.43,0.45,1.9,0.052,6,16,0.9948,3.35,0.7,12.5,4
6.4,0.15,0.44,1.2,0.043,67,150,0.9907,3.14,0.73,11.2,5
6.9,0.21,0.81,1.1,0.137,52,123,0.9932,3.03,0.39,9.2,4
7.7,0.12,0.32,1.4,0.06,47,150,0.9952,3.37,0.42,9.2,4
8.2,0.22,0.36,6.8,0.034,12,90,0.9944,3.01,0.38,10.5,6
8,0.19,0.3,2,0.053,48,140,0.994,3.18,0.49,9.6,4
7,0.45,0.34,2.7,0.082,16,72,0.998,3.55,0.6,9.5,3
6.7,0.29,0.49,4.7,0.034,35,156,0.9945,3.13,0.45,9.9,4
8.7,0.63,0.28,2.7,0.096,17,69,0.99734,3.26,0.63,10.2,4
10,0.91,0.42,1.6,0.056,34,181,0.9968,3.11,0.46,10,2
10,0.2,0.39,1.4,0.05,19,152,0.994,3,0.42,10.4,4
6.2,0.15,0.46,1.6,0.039,38,123,0.993,3.38,0.51,9.7,4
6.6,0.35,0.34,4.9,0.032,9,125,0.99253,3.32,0.81,12,3
8.9,0.59,0.5,2,0.337,27,81,0.9964,3.04,1.61,9.5,4
6,0.28,0.34,1.6,0.119,33,104,0.9921,3.19,0.38,10.2,4
6.8,0.12,0.31,5.2,0.045,29,120,0.9942,3.41,0.46,9.8,5
8.4,0.2,0.31,2.8,0.054,16,89,0.99416,2.96,0.45,9.5,4
8,0.59,0.16,1.8,0.065,3,16,0.9962,3.42,0.92,10.5,5
9,0.31,0.48,6.6,0.043,11,73,0.9938,2.9,0.38,11.6,3
7.2,0.14,0.32,1.1,0.022,48,116,0.99218,3.04,0.67,10,4
6.9,0.43,0.28,9.4,0.056,29,183,0.99594,3.17,0.43,9.4,3
5.8,0.39,0.47,7.5,0.027,12,88,0.9907,3.38,0.45,14,4
5.6,0.12,0.33,2.9,0.044,21,73,0.98896,3.17,0.32,12.9,6
12.7,0.6,0.49,2.8,0.075,5,19,0.9994,3.14,0.57,11.4,3
6.9,0.27,0.49,23.5,0.057,59,235,1.0024,2.98,0.47,8.6,3
7.9,0.11,0.49,4.5,0.048,27,133,0.9946,3.24,0.42,10.6,4
6.7,0.16,0.64,2.1,0.059,24,52,0.99494,3.34,0.71,11.2,4
7.2,0.31,0.24,1.4,0.057,17,117,0.9928,3.16,0.35,10.5,3
6.5,0.21,0.28,1.4,0.046,26,66,0.99199,3.43,0.48,11.1,4
5.2,0.365,0.08,13.5,0.041,37,142,0.997,3.46,0.39,9.9,4
7.3,0.35,0.67,8.3,0.053,10,100,0.9959,3.19,0.5,10.9,3
6.8,0.64,0.03,2.3,0.075,14,31,0.99545,3.36,0.58,10.4,4
7.1,0.23,0.39,13.7,0.058,26,172,0.99755,2.9,0.46,9,4
6.6,0.28,0.34,0.8,0.037,42,119,0.9888,3.03,0.37,12.5,4
6.8,0.27,0.26,16.1,0.049,55,196,0.9984,3.15,0.5,9.3,3
8.1,0.545,0.18,1.9,0.08,13,35,0.9972,3.3,0.59,9,4
6.3,0.25,0.23,14.9,0.039,47,142,0.99705,3.14,0.35,9.7,4
7.1,0.31,0.17,1,0.042,21,144,0.99304,3.13,0.4,9.6,3
6.8,0.23,0.3,6.95,0.044,42,179,0.9946,3.25,0.56,10.6,4
8.8,0.61,0.14,2.4,0.067,10,42,0.9969,3.19,0.59,9.5,3
5.7,0.21,0.32,1.6,0.03,33,122,0.99044,3.33,0.52,11.9,4
6.7,0.24,0.32,9,0.023,20,109,0.99262,3.34,0.35,12.6,4
6.6,0.28,0.23,10.4,0.049,45,190,0.99754,3.12,0.51,8.8,3
6.6,0.41,0.27,10.7,0.11,20,103,0.99672,3.08,0.41,9,4
8.4,0.67,0.19,2.2,0.093,11,75,0.99736,3.2,0.59,9.2,2
7,0.36,0.21,2.4,0.086,24,69,0.99556,3.4,0.53,10.1,4
7,0.31,0.26,7.4,0.069,28,160,0.9954,3.13,0.46,9.8,4
6.6,0.58,0.3,5.1,0.057,30,123,0.9949,3.24,0.38,9,3
6.6,0.26,0.22,18.15,0.05,23,139,0.99904,3.06,0.5,9.2,3
6.8,0.22,0.3,10.6,0.07,67,194,0.99654,2.89,0.42,9,4
6.5,0.39,0.81,1.2,0.217,14,74,0.9936,3.08,0.53,9.5,3
6,0.19,0.71,1.5,0.152,9,55,0.9927,3.12,0.46,9.8,4
10.8,0.4,0.41,2.2,0.084,7,17,0.9984,3.08,0.67,9.3,4
6.7,0.28,0.14,1.4,0.043,64,159,0.992,3.17,0.39,10,3
8.9,0.565,0.34,3,0.093,16,112,0.9998,3.38,0.61,9.5,3
6.2,0.44,0.18,7.7,0.096,28,210,0.99771,3.56,0.72,9.2,3
6.4,0.16,0.25,1.3,0.047,20,77,0.9933,3.61,0.54,10.2,4
5.3,0.395,0.07,1.3,0.035,26,102,0.992,3.5,0.35,10.6,4
6.2,0.57,0.1,2.1,0.048,4,11,0.99448,3.44,0.76,10.8,4
6.7,0.48,0.49,2.9,0.03,28,122,0.98926,3.13,0.4,13,4
7.2,0.29,0.4,7.6,0.024,56,177,0.9928,3.04,0.32,11.5,4
7,0.36,0.21,2.3,0.086,20,65,0.99558,3.4,0.54,10.1,4
7.7,0.27,0.49,1.8,0.041,23,86,0.9914,3.16,0.42,12.5,4
11.5,0.41,0.52,3,0.08,29,55,1.0001,3.26,0.88,11,3
7.6,0.25,0.34,1.3,0.056,34,176,0.99434,3.1,0.51,9.5,3
6.2,0.58,0,1.6,0.065,8,18,0.9966,3.56,0.84,9.4,3
8.7,0.46,0.31,2.5,0.126,24,64,0.99746,3.1,0.74,9.6,3
6.6,0.27,0.52,8.1,0.044,53,202,0.99548,3.18,0.48,9.5,3
7.3,0.4,0.3,1.7,0.08,33,79,0.9969,3.41,0.65,9.5,4
8.8,0.24,0.35,1.7,0.055,13,27,0.99394,3.14,0.59,11.3,5
7.4,0.4,0.29,5.4,0.044,31,122,0.994,3.3,0.5,11.1,6
9.3,0.61,0.26,3.4,0.09,25,87,0.99975,3.24,0.62,9.7,3
6.7,0.31,0.34,6.8,0.059,51,215,0.99538,3.33,0.56,10.3,3
6.2,0.32,0.24,4.1,0.051,34,149,0.99306,3.36,0.52,11,3
6.7,0.36,0.28,8.3,0.034,29,81,0.99151,2.96,0.39,12.5,4
8.5,0.22,0.34,0.7,0.04,5,25,0.9918,3.04,0.37,10.5,2
6.1,0.2,0.34,9.5,0.041,38,201,0.995,3.14,0.44,10.1,1
8.6,0.49,0.29,2,0.11,19,133,0.9972,2.93,1.98,9.8,3
7.3,0.735,0,2.2,0.08,18,28,0.99765,3.41,0.6,9.4,3
6.5,0.37,0.33,3.5,0.036,23,92,0.99136,3.18,0.38,11.2,4
5.8,0.29,0.26,1.7,0.063,3,11,0.9915,3.39,0.54,13.5,4
7.5,0.19,0.34,2.6,0.037,33,125,0.9923,3.1,0.49,11.1,5
6.2,0.32,0.32,2.2,0.036,15,70,0.9899,3.16,0.48,12.7,4
6.9,0.4,0.14,2.4,0.085,21,40,0.9968,3.43,0.63,9.7,4
7.9,0.25,0.29,5.3,0.031,33,117,0.9918,3.06,0.32,11.8,5
6.7,0.17,0.27,1.4,0.032,39,149,0.99254,3.4,0.52,10.5,3
6.6,0.58,0,2.2,0.1,50,63,0.99544,3.59,0.68,11.4,4
6,0.22,0.23,5,0.045,10,122,0.99261,2.94,0.63,10,4
6.1,0.4,0.16,1.8,0.069,11,25,0.9955,3.42,0.74,10.1,5
6.8,0.21,0.31,2.9,0.046,40,121,0.9913,3.07,0.65,10.9,5
7.8,0.54,0.26,2,0.088,23,48,0.9981,3.41,0.74,9.2,4
7.6,0.18,0.28,7.1,0.041,29,110,0.99652,3.2,0.42,9.2,4
7.9,0.41,0.37,4.5,0.03,40,114,0.992,3.17,0.54,12.4,5
8.5,0.37,0.2,2.8,0.09,18,58,0.998,3.34,0.7,9.6,4
6.5,0.36,0.38,10.2,0.028,20,82,0.99274,3.1,0.43,12.1,5
